opt, p1, p2, p3, p4
1, 0.259878, 0.559916, 0.621827, 0.772533
2, 0.259858, 0.560026, 0.625121, 0.274437
3, 0.260009, 0.560048, 0.123572, 0.771818
4, 0.260009, 0.56005, 0.124267, 0.27394
