opt, p1, p2, p3, p4
1, 0.240163, 0.259832, 0.613855, 0.625112
2, 0.240018, 0.259965, 0.615691, 0.124693
3, 0.239992, 0.259989, 0.114322, 0.620209
4, 0.239993, 0.260008, 0.115322, 0.124958
