opt, p1, p2, p3, p4
1, 0.360004, 0.620102, 0.675136, 0.804329
2, 0.360122, 0.619786, 0.673918, 0.303343
3, 0.360016, 0.620088, 0.173613, 0.803903
4, 0.359963, 0.620098, 0.175046, 0.301703
