opt, p1, p2, p3, p4
1, 0.899947, 0.459979, 0.947457, 0.723767
2, 0.899956, 0.459983, 0.947755, 0.226264
3, 0.899797, 0.460233, 0.444862, 0.724419
4, 0.900109, 0.460071, 0.4496, 0.2238
