opt, p1, p2, p3, p4
1, 0.740123, 0.560049, 0.865877, 0.774838
2, 0.740145, 0.560039, 0.867297, 0.27512
3, 0.740193, 0.559892, 0.365151, 0.772454
4, 0.740201, 0.560009, 0.368241, 0.271823
