opt, p1, p2, p3, p4
1, 0.520018, 0.759869, 0.753797, 0.873123
2, 0.519742, 0.759802, 0.754947, 0.373093
3, 0.520018, 0.759866, 0.253532, 0.871927
4, 0.519734, 0.7598, 0.254891, 0.37059
