opt, p1, p2, p3, p4
1, 0.020003, 0.640095, 0.503381, 0.810599
2, 0.0200095, 0.640303, 0.502992, 0.311728
3, 0.02, 0.64, 0.00133543, 0.827917
4, 0.02, 0.639999, 0.00336313, 0.246732
