opt, p1, p2, p3, p4
1, 0.959999, 1, 0.976651, 0.99363
2, 0.959972, 1, 0.97683, 0.514993
3, 0.959995, 1, 0.429612, 0.991696
4, 0.96076, 1, 0.477435, 0.491432
