opt, p1, p2, p3, p4
1, 0.339883, 0.120082, 0.664156, 0.555402
2, 0.340007, 0.119996, 0.670062, 0.0554573
3, 0.339923, 0.120047, 0.165297, 0.554689
4, 0.340004, 0.119997, 0.165095, 0.0537748
