opt, p1, p2, p3, p4
1, 0.959998, 0.920005, 0.975218, 0.956448
2, 0.959973, 0.919973, 0.977127, 0.469265
3, 0.959967, 0.919946, 0.463718, 0.952578
4, 0.960745, 0.921071, 0.477831, 0.450385
