opt, p1, p2, p3, p4
1, 0.700123, 0.399934, 0.847169, 0.698562
2, 0.700084, 0.399951, 0.849327, 0.197697
3, 0.699729, 0.400167, 0.346585, 0.696306
4, 0.70001, 0.400044, 0.350985, 0.196139
