opt, p1, p2, p3, p4
1, 0.660077, 0.580056, 0.824545, 0.783213
2, 0.660095, 0.580061, 0.826671, 0.286915
3, 0.660113, 0.580066, 0.324105, 0.782279
4, 0.660124, 0.580069, 0.32716, 0.284296
