opt, p1, p2, p3, p4
1, 0.380192, 0.0200095, 0.686997, 0.50608
2, 0.380002, 0.0200002, 0.67815, 0.00603325
3, 0.379901, 0.0200025, 0.186437, 0.508039
4, 0.38, 0.02, 0.202802, 0.00549659
