opt, p1, p2, p3, p4
1, 0.839998, 1, 0.907438, 0.994041
2, 0.839901, 1, 0.916067, 0.497179
3, 0.840007, 1, 0.391134, 0.991347
4, 0.840037, 1, 0.416529, 0.489663
