opt, p1, p2, p3, p4
1, 0.539805, 0.160031, 0.766488, 0.57439
2, 0.540026, 0.159992, 0.764719, 0.0765041
3, 0.539718, 0.160046, 0.265573, 0.575348
4, 0.540028, 0.159998, 0.268606, 0.0749707
