opt, p1, p2, p3, p4
1, 0.519725, 0.200076, 0.75611, 0.598702
2, 0.520017, 0.199983, 0.755408, 0.0953811
3, 0.519717, 0.200081, 0.255037, 0.596474
4, 0.520017, 0.199981, 0.257223, 0.0942838
