opt, p1, p2, p3, p4
1, 0.260001, 1, 0.621827, 0.990897
2, 0.259817, 1, 0.621604, 0.492493
3, 0.26, 1, 0.121015, 0.989916
4, 0.259926, 1, 0.123385, 0.486077
