opt, p1, p2, p3, p4
1, 0.259842, 0.33989, 0.624273, 0.664793
2, 0.259921, 0.339939, 0.626725, 0.163907
3, 0.259996, 0.339985, 0.124077, 0.661378
4, 0.260008, 0.340016, 0.124701, 0.163182
