opt, p1, p2, p3, p4
1, 0.939997, 0.840011, 0.964163, 0.913748
2, 0.939954, 0.840021, 0.967194, 0.423661
3, 0.940169, 0.839903, 0.463565, 0.912692
4, 0.940303, 0.839856, 0.468625, 0.41167
