opt, p1, p2, p3, p4
1, 0.88, 1, 0.936918, 0.994089
2, 0.879906, 1, 0.935608, 0.50116
3, 0.880004, 1, 0.392058, 0.99139
4, 0.880064, 1, 0.436711, 0.492243
