opt, p1, p2, p3, p4
1, 0.0799936, 0.8399, 0.528559, 0.91045
2, 0.0800456, 0.839856, 0.532834, 0.411169
3, 0.0800011, 0.84001, 0.0290172, 0.909203
4, 0.0799956, 0.840021, 0.0328902, 0.404279
