opt, p1, p2, p3, p4
1, 0.699978, 0.0799901, 0.847371, 0.53783
2, 0.699988, 0.0800015, 0.85096, 0.0382107
3, 0.699553, 0.0800394, 0.347864, 0.53569
4, 0.699968, 0.0799962, 0.354769, 0.0360361
