opt, p1, p2, p3, p4
1, 0.580059, 0.580059, 0.783517, 0.784147
2, 0.580064, 0.580064, 0.786099, 0.284984
3, 0.580064, 0.580064, 0.283064, 0.782668
4, 0.580068, 0.580068, 0.285397, 0.282322
