opt, p1, p2, p3, p4
1, 0.219964, 0.280087, 0.60337, 0.632346
2, 0.220005, 0.27995, 0.605683, 0.134427
3, 0.219975, 0.280013, 0.103283, 0.635127
4, 0.219984, 0.280019, 0.104989, 0.132437
