opt, p1, p2, p3, p4
1, 0.179996, 1, 0.584235, 0.990398
2, 0.179904, 1, 0.583205, 0.490665
3, 0.18, 1, 0.0804265, 0.990261
4, 0.179996, 1, 0.0826692, 0.488686
