opt, p1, p2, p3, p4
1, 0.100067, 0.100067, 0.545778, 0.545382
2, 0.0999929, 0.0999929, 0.550869, 0.0468335
3, 0.0999931, 0.0999931, 0.0459267, 0.549221
4, 0.0999991, 0.0999991, 0.0454801, 0.0472118
