opt, p1, p2, p3, p4
1, 0.860037, 0.679987, 0.925959, 0.83727
2, 0.859962, 0.680053, 0.926537, 0.341127
3, 0.859897, 0.679853, 0.420553, 0.834375
4, 0.859636, 0.67977, 0.427861, 0.333287
