opt, p1, p2, p3, p4
1, 0.359971, 0.719943, 0.673141, 0.852443
2, 0.360144, 0.720289, 0.673593, 0.353627
3, 0.36004, 0.72008, 0.172601, 0.85158
4, 0.359983, 0.719966, 0.174736, 0.3494
