opt, p1, p2, p3, p4
1, 0.339978, 0.759841, 0.663782, 0.873057
2, 0.339891, 0.760054, 0.664147, 0.374246
3, 0.340017, 0.759922, 0.162418, 0.87218
4, 0.33994, 0.75982, 0.164048, 0.37125
