opt, p1, p2, p3, p4
1, 0.380132, 0.100056, 0.685625, 0.546839
2, 0.379999, 0.100002, 0.688454, 0.0459587
3, 0.379902, 0.100028, 0.185035, 0.544794
4, 0.380004, 0.100003, 0.185514, 0.0450509
