opt, p1, p2, p3, p4
1, 0.840035, 0.739991, 0.914076, 0.865867
2, 0.839924, 0.740121, 0.916008, 0.366984
3, 0.839885, 0.740175, 0.413595, 0.862133
4, 0.839859, 0.739684, 0.41787, 0.363215
