opt, p1, p2, p3, p4
1, 0.799994, 0.979998, 0.894711, 0.983944
2, 0.799863, 0.980267, 0.896023, 0.489918
3, 0.800024, 0.979985, 0.371495, 0.981432
4, 0.800534, 0.979936, 0.395863, 0.479931
