opt, p1, p2, p3, p4
1, 0.459964, 0.440145, 0.724218, 0.713544
2, 0.459966, 0.440051, 0.726119, 0.21451
3, 0.459965, 0.440081, 0.225054, 0.713936
4, 0.459967, 0.439964, 0.224715, 0.214394
