opt, p1, p2, p3, p4
1, 0.280009, 0.979985, 0.630229, 0.980893
2, 0.279953, 0.9802, 0.633886, 0.482405
3, 0.279999, 0.979993, 0.131664, 0.979969
4, 0.279923, 0.980309, 0.133731, 0.47307
