opt, p1, p2, p3, p4
1, 0.260002, 0.799877, 0.621362, 0.892059
2, 0.259831, 0.800462, 0.623533, 0.393593
3, 0.260008, 0.800026, 0.122166, 0.889676
4, 0.259962, 0.799865, 0.123776, 0.391142
