opt, p1, p2, p3, p4
1, 0.839905, 0.0399984, 0.9184, 0.523998
2, 0.839997, 0.0400003, 0.920311, 0.0180837
3, 0.840002, 0.0400237, 0.417624, 0.515783
4, 0.840001, 0.0400008, 0.440457, 0.0165014
