opt, p1, p2, p3, p4
1, 0.419947, 0.700123, 0.702106, 0.842761
2, 0.419934, 0.699753, 0.704949, 0.342405
3, 0.419958, 0.700093, 0.203954, 0.841177
4, 0.419939, 0.699987, 0.205012, 0.340659
