opt, p1, p2, p3, p4
1, 0.339882, 0.080038, 0.666515, 0.536326
2, 0.339994, 0.0799965, 0.664736, 0.0355532
3, 0.33992, 0.0799972, 0.166318, 0.535985
4, 0.340006, 0.0800015, 0.168874, 0.0349793
