opt, p1, p2, p3, p4
1, 0.820088, 0.0599988, 0.90845, 0.527025
2, 0.820006, 0.0600006, 0.90918, 0.0284668
3, 0.820262, 0.0600452, 0.406851, 0.524659
4, 0.820014, 0.0599983, 0.416397, 0.0267042
