opt, p1, p2, p3, p4
1, 0.379921, 0.740157, 0.682958, 0.863736
2, 0.379947, 0.740153, 0.683913, 0.362379
3, 0.379947, 0.740103, 0.181731, 0.862057
4, 0.379907, 0.740184, 0.18478, 0.360657
