opt, p1, p2, p3, p4
1, 0.439962, 0.0600393, 0.715428, 0.526069
2, 0.439988, 0.0599986, 0.717121, 0.0268389
3, 0.440122, 0.0600332, 0.215663, 0.525175
4, 0.440002, 0.0599991, 0.218551, 0.0250602
