opt, p1, p2, p3, p4
1, 0.939965, 0.579987, 0.966079, 0.787289
2, 0.93996, 0.579982, 0.967102, 0.290322
3, 0.940039, 0.58007, 0.466359, 0.784558
4, 0.940366, 0.580072, 0.468297, 0.283463
