opt, p1, p2, p3, p4
1, 0.979995, 0.719995, 0.985411, 0.856285
2, 0.979988, 0.719983, 0.987149, 0.37011
3, 0.980326, 0.720069, 0.480327, 0.852814
4, 0.980291, 0.719777, 0.490578, 0.351382
