opt, p1, p2, p3, p4
1, 0.839911, 0.140013, 0.918388, 0.564961
2, 0.83999, 0.140003, 0.917109, 0.0679077
3, 0.839857, 0.139967, 0.417546, 0.566189
4, 0.839931, 0.140012, 0.425362, 0.065947
