opt, p1, p2, p3, p4
1, 0.859959, 0.379954, 0.927077, 0.686099
2, 0.860026, 0.380004, 0.927011, 0.187693
3, 0.859651, 0.380088, 0.424934, 0.683542
4, 0.859843, 0.379904, 0.431064, 0.184736
