opt, p1, p2, p3, p4
1, 0.299907, 0.580067, 0.642629, 0.782392
2, 0.299883, 0.58007, 0.644475, 0.282111
3, 0.300033, 0.580051, 0.142128, 0.782677
4, 0.299994, 0.580057, 0.144975, 0.281252
