opt, p1, p2, p3, p4
1, 0.0400261, 0.0200131, 0.513658, 0.503393
2, 0.0400005, 0.0200002, 0.515265, 0.00453839
3, 0.0400008, 0.0200004, 0.0147563, 0.494558
4, 0.04, 0.02, 0.0152939, 0.00447287
