opt, p1, p2, p3, p4
1, 1, 0.800002, 0.996492, 0.639816
2, 1, 0.800002, 0.996503, 0.623752
3, 1, 0.7999, 0.490837, 0.893256
4, 1, 0.80054, 0.498135, 0.393405
