opt, p1, p2, p3, p4
1, 0.899973, 0.0200006, 0.949089, 0.512494
2, 0.9, 0.02, 0.947901, 0.00901194
3, 0.899193, 0.0200125, 0.449177, 0.506126
4, 0.900011, 0.0200003, 0.502385, 0.0068814
