opt, p1, p2, p3, p4
1, 0.379898, 0.339899, 0.684689, 0.664885
2, 0.379915, 0.339957, 0.685477, 0.164584
3, 0.379909, 0.339937, 0.184662, 0.662747
4, 0.379937, 0.340037, 0.185064, 0.163208
