opt, p1, p2, p3, p4
1, 0.419946, 0.679922, 0.703326, 0.832735
2, 0.419934, 0.679807, 0.704678, 0.333704
3, 0.419957, 0.680031, 0.202028, 0.830514
4, 0.419939, 0.67986, 0.2051, 0.330541
