opt, p1, p2, p3, p4
1, 0.339907, 0.460002, 0.664152, 0.722929
2, 0.339922, 0.459965, 0.666669, 0.224532
3, 0.339972, 0.459967, 0.162678, 0.721589
4, 0.340004, 0.459968, 0.165895, 0.223835
