opt, p1, p2, p3, p4
1, 0.799986, 0.799986, 0.871806, 0.872543
2, 0.799872, 0.799872, 0.881101, 0.38194
3, 0.799863, 0.799863, 0.361397, 0.863496
4, 0.800444, 0.800444, 0.383986, 0.359122
