opt, p1, p2, p3, p4
1, 0.820058, 0.18, 0.907771, 0.587439
2, 0.819998, 0.179994, 0.907819, 0.0870362
3, 0.820255, 0.179949, 0.406986, 0.587797
4, 0.820032, 0.180007, 0.413534, 0.0856725
