opt, p1, p2, p3, p4
1, 0.819986, 0.67998, 0.904686, 0.836306
2, 0.819999, 0.680066, 0.907492, 0.335284
3, 0.820169, 0.67986, 0.404417, 0.832471
4, 0.820241, 0.679774, 0.406709, 0.333619
