opt, p1, p2, p3, p4
1, 0.100064, 0.240175, 0.543098, 0.614262
2, 0.0999846, 0.240035, 0.542203, 0.113611
3, 0.0999971, 0.239992, 0.0437564, 0.614567
4, 0.100002, 0.239997, 0.0443288, 0.115088
