opt, p1, p2, p3, p4
1, 0.320007, 0.879912, 0.652931, 0.931702
2, 0.320146, 0.879822, 0.654643, 0.433096
3, 0.319993, 0.879951, 0.149636, 0.930446
4, 0.319935, 0.880181, 0.15389, 0.428942
