opt, p1, p2, p3, p4
1, 0.0200123, 0.139916, 0.503798, 0.563164
2, 0.0200014, 0.140012, 0.502851, 0.0640258
3, 0.0200002, 0.14, 0.00377878, 0.56621
4, 0.02, 0.14, 0.00388913, 0.0646307
