opt, p1, p2, p3, p4
1, 0.58006, 0.559933, 0.785016, 0.773537
2, 0.580064, 0.559869, 0.78578, 0.27305
3, 0.580065, 0.559842, 0.285597, 0.772377
4, 0.580067, 0.559858, 0.28633, 0.273344
