opt, p1, p2, p3, p4
1, 0.419936, 0.459964, 0.705341, 0.722358
2, 0.41994, 0.459965, 0.705037, 0.224378
3, 0.419943, 0.459966, 0.203583, 0.721516
4, 0.419948, 0.459967, 0.20401, 0.22382
