opt, p1, p2, p3, p4
1, 0.399996, 1, 0.686385, 0.991543
2, 0.400234, 1, 0.69254, 0.492233
3, 0.399997, 1, 0.180414, 0.990298
4, 0.400143, 1, 0.195172, 0.488565
