opt, p1, p2, p3, p4
1, 0.900001, 1, 0.949453, 0.994296
2, 0.899998, 1, 0.946845, 0.502047
3, 0.900014, 1, 0.40584, 0.991748
4, 0.8992, 1, 0.444379, 0.491665
