opt, p1, p2, p3, p4
1, 0.160072, 0.320144, 0.572355, 0.653312
2, 0.159966, 0.319933, 0.574552, 0.153927
3, 0.160005, 0.32001, 0.0733465, 0.652363
4, 0.159995, 0.319989, 0.0750955, 0.156028
