opt, p1, p2, p3, p4
1, 0.300015, 0.799883, 0.644963, 0.895773
2, 0.299881, 0.800444, 0.646931, 0.395012
3, 0.300017, 0.799998, 0.144173, 0.896088
4, 0.29994, 0.79997, 0.146654, 0.393121
